"","time","avg.parasites","alive.or.dead","resistance.level","sim.num"
"4450",17,12.9784946236559,"alive","Higher Infection Resistance","36"
"4451",18,12.8602150537634,"alive","Higher Infection Resistance","36"
"4452",19,12.695652173913,"alive","Higher Infection Resistance","36"
"4453",20,12.5869565217391,"alive","Higher Infection Resistance","36"
"4484",1,18.73,"alive","Higher Clearance","36"
"4485",2,16.6185567010309,"alive","Higher Clearance","36"
"4486",3,14.96875,"alive","Higher Clearance","36"
"4487",4,13.34375,"alive","Higher Clearance","36"
"4488",5,12.0104166666667,"alive","Higher Clearance","36"
"4489",6,10.8645833333333,"alive","Higher Clearance","36"
"4490",7,9.87234042553191,"alive","Higher Clearance","36"
"4491",8,8.76595744680851,"alive","Higher Clearance","36"
"4492",9,7.9247311827957,"alive","Higher Clearance","36"
"4493",10,7.03225806451613,"alive","Higher Clearance","36"
"4494",11,6.45161290322581,"alive","Higher Clearance","36"
"4495",12,5.73118279569892,"alive","Higher Clearance","36"
"4496",13,5.11827956989247,"alive","Higher Clearance","36"
"4497",14,4.61290322580645,"alive","Higher Clearance","36"
"4498",15,4.21739130434783,"alive","Higher Clearance","36"
"4499",16,3.8695652173913,"alive","Higher Clearance","36"
"4500",17,3.53260869565217,"alive","Higher Clearance","36"
"4501",18,3.27173913043478,"alive","Higher Clearance","36"
"4502",19,2.93478260869565,"alive","Higher Clearance","36"
"4503",20,2.64130434782609,"alive","Higher Clearance","36"
"4562",1,14.74,"alive","Higher Infection Resistance","37"
"4563",2,14.53,"alive","Higher Infection Resistance","37"
"4564",3,14.39,"alive","Higher Infection Resistance","37"
"4565",4,14.2,"alive","Higher Infection Resistance","37"
"4566",5,13.959595959596,"alive","Higher Infection Resistance","37"
"4567",6,13.8585858585859,"alive","Higher Infection Resistance","37"
"4568",7,13.7272727272727,"alive","Higher Infection Resistance","37"
"4569",8,13.5858585858586,"alive","Higher Infection Resistance","37"
"4570",9,13.4848484848485,"alive","Higher Infection Resistance","37"
"4571",10,13.3232323232323,"alive","Higher Infection Resistance","37"
"4572",11,13.2371134020619,"alive","Higher Infection Resistance","37"
"4573",12,13.0208333333333,"alive","Higher Infection Resistance","37"
"4574",13,12.9479166666667,"alive","Higher Infection Resistance","37"
"4575",14,12.8421052631579,"alive","Higher Infection Resistance","37"
"4576",15,12.6842105263158,"alive","Higher Infection Resistance","37"
"4577",16,12.6105263157895,"alive","Higher Infection Resistance","37"
"4578",17,12.4838709677419,"alive","Higher Infection Resistance","37"
"4579",18,12.3076923076923,"alive","Higher Infection Resistance","37"
"4580",19,12.2222222222222,"alive","Higher Infection Resistance","37"
"4581",20,12.0449438202247,"alive","Higher Infection Resistance","37"
"4612",1,18.23,"alive","Higher Clearance","37"
"4613",2,16.34,"alive","Higher Clearance","37"
"4614",3,14.36,"alive","Higher Clearance","37"
"4615",4,12.91,"alive","Higher Clearance","37"
"4616",5,11.6,"alive","Higher Clearance","37"
"4617",6,10.53,"alive","Higher Clearance","37"
"4618",7,9.50505050505051,"alive","Higher Clearance","37"
"4619",8,8.5959595959596,"alive","Higher Clearance","37"
"4620",9,7.57575757575758,"alive","Higher Clearance","37"
"4621",10,6.83838383838384,"alive","Higher Clearance","37"
"4622",11,6.11111111111111,"alive","Higher Clearance","37"
"4623",12,5.50505050505051,"alive","Higher Clearance","37"
"4624",13,4.8989898989899,"alive","Higher Clearance","37"
"4625",14,4.33333333333333,"alive","Higher Clearance","37"
"4626",15,3.85858585858586,"alive","Higher Clearance","37"
"4627",16,3.49494949494949,"alive","Higher Clearance","37"
"4628",17,3.14141414141414,"alive","Higher Clearance","37"
"4629",18,2.7979797979798,"alive","Higher Clearance","37"
"4630",19,2.49494949494949,"alive","Higher Clearance","37"
"4631",20,2.21212121212121,"alive","Higher Clearance","37"
"4683",1,15.5,"alive","Higher Infection Resistance","38"
"4684",2,15.2727272727273,"alive","Higher Infection Resistance","38"
"4685",3,15.1212121212121,"alive","Higher Infection Resistance","38"
"4686",4,14.969387755102,"alive","Higher Infection Resistance","38"
"4687",5,14.8125,"alive","Higher Infection Resistance","38"
"4688",6,14.6979166666667,"alive","Higher Infection Resistance","38"
"4689",7,14.6105263157895,"alive","Higher Infection Resistance","38"
"4690",8,14.4893617021277,"alive","Higher Infection Resistance","38"
"4691",9,14.2688172043011,"alive","Higher Infection Resistance","38"
"4692",10,14.1086956521739,"alive","Higher Infection Resistance","38"
"4693",11,13.9239130434783,"alive","Higher Infection Resistance","38"
"4694",12,13.7934782608696,"alive","Higher Infection Resistance","38"
"4695",13,13.5888888888889,"alive","Higher Infection Resistance","38"
"4696",14,13.4555555555556,"alive","Higher Infection Resistance","38"
"4697",15,13.3,"alive","Higher Infection Resistance","38"
"4698",16,13.1797752808989,"alive","Higher Infection Resistance","38"
"4699",17,13.0898876404494,"alive","Higher Infection Resistance","38"
"4700",18,12.9775280898876,"alive","Higher Infection Resistance","38"
"4701",19,12.8651685393258,"alive","Higher Infection Resistance","38"
"4702",20,12.7640449438202,"alive","Higher Infection Resistance","38"
"4733",1,18.54,"alive","Higher Clearance","38"
"4734",2,16.9191919191919,"alive","Higher Clearance","38"
"4735",3,15.2727272727273,"alive","Higher Clearance","38"
"4736",4,13.7010309278351,"alive","Higher Clearance","38"
"4737",5,12.2577319587629,"alive","Higher Clearance","38"
"4738",6,11,"alive","Higher Clearance","38"
"4739",7,9.77659574468085,"alive","Higher Clearance","38"
"4740",8,8.79787234042553,"alive","Higher Clearance","38"
"4741",9,8.04255319148936,"alive","Higher Clearance","38"
"4742",10,7.20212765957447,"alive","Higher Clearance","38"
"4743",11,6.4468085106383,"alive","Higher Clearance","38"
"4744",12,5.84782608695652,"alive","Higher Clearance","38"
"4745",13,5.23913043478261,"alive","Higher Clearance","38"
"4746",14,4.73913043478261,"alive","Higher Clearance","38"
"4747",15,4.23913043478261,"alive","Higher Clearance","38"
"4748",16,3.8804347826087,"alive","Higher Clearance","38"
"4749",17,3.45652173913043,"alive","Higher Clearance","38"
"4750",18,3.09782608695652,"alive","Higher Clearance","38"
"4751",19,2.80434782608696,"alive","Higher Clearance","38"
"4752",20,2.53260869565217,"alive","Higher Clearance","38"
"4808",1,14.79,"alive","Higher Infection Resistance","39"
"4809",2,14.6464646464646,"alive","Higher Infection Resistance","39"
"4810",3,14.5104166666667,"alive","Higher Infection Resistance","39"
"4811",4,14.375,"alive","Higher Infection Resistance","39"
"4812",5,14.1770833333333,"alive","Higher Infection Resistance","39"
"4813",6,14.0860215053763,"alive","Higher Infection Resistance","39"
"4814",7,13.9569892473118,"alive","Higher Infection Resistance","39"
"4815",8,13.8709677419355,"alive","Higher Infection Resistance","39"
"4816",9,13.7311827956989,"alive","Higher Infection Resistance","39"
"4817",10,13.5483870967742,"alive","Higher Infection Resistance","39"
"4818",11,13.4130434782609,"alive","Higher Infection Resistance","39"
"4819",12,13.2333333333333,"alive","Higher Infection Resistance","39"
"4820",13,13.0561797752809,"alive","Higher Infection Resistance","39"
"4821",14,12.8651685393258,"alive","Higher Infection Resistance","39"
"4822",15,12.7191011235955,"alive","Higher Infection Resistance","39"
"4823",16,12.6136363636364,"alive","Higher Infection Resistance","39"
"4824",17,12.5057471264368,"alive","Higher Infection Resistance","39"
"4825",18,12.4137931034483,"alive","Higher Infection Resistance","39"
"4826",19,12.2758620689655,"alive","Higher Infection Resistance","39"
"4827",20,12.1494252873563,"alive","Higher Infection Resistance","39"
"4858",1,18.53,"alive","Higher Clearance","39"
"4859",2,16.62,"alive","Higher Clearance","39"
"4860",3,14.7676767676768,"alive","Higher Clearance","39"
"4861",4,13.3571428571429,"alive","Higher Clearance","39"
"4862",5,12.1224489795918,"alive","Higher Clearance","39"
"4863",6,10.8762886597938,"alive","Higher Clearance","39"
"4864",7,9.8125,"alive","Higher Clearance","39"
"4865",8,8.71276595744681,"alive","Higher Clearance","39"
"4866",9,7.83870967741935,"alive","Higher Clearance","39"
"4867",10,7,"alive","Higher Clearance","39"
"4868",11,6.10752688172043,"alive","Higher Clearance","39"
"4869",12,5.39784946236559,"alive","Higher Clearance","39"
"4870",13,4.81521739130435,"alive","Higher Clearance","39"
"4871",14,4.30434782608696,"alive","Higher Clearance","39"
"4872",15,3.82608695652174,"alive","Higher Clearance","39"
"4873",16,3.5,"alive","Higher Clearance","39"
"4874",17,3.26086956521739,"alive","Higher Clearance","39"
"4875",18,2.83695652173913,"alive","Higher Clearance","39"
"4876",19,2.54347826086957,"alive","Higher Clearance","39"
"4877",20,2.3804347826087,"alive","Higher Clearance","39"
"4932",1,14.64,"alive","Higher Infection Resistance","40"
"4933",2,14.4183673469388,"alive","Higher Infection Resistance","40"
"4934",3,14.2577319587629,"alive","Higher Infection Resistance","40"
"4935",4,14.0824742268041,"alive","Higher Infection Resistance","40"
"4936",5,13.9166666666667,"alive","Higher Infection Resistance","40"
"4937",6,13.7263157894737,"alive","Higher Infection Resistance","40"
"4938",7,13.5894736842105,"alive","Higher Infection Resistance","40"
"4939",8,13.4210526315789,"alive","Higher Infection Resistance","40"
"4940",9,13.2421052631579,"alive","Higher Infection Resistance","40"
"4941",10,13.0957446808511,"alive","Higher Infection Resistance","40"
"4942",11,12.9148936170213,"alive","Higher Infection Resistance","40"
"4943",12,12.8297872340426,"alive","Higher Infection Resistance","40"
"4944",13,12.741935483871,"alive","Higher Infection Resistance","40"
"4945",14,12.5698924731183,"alive","Higher Infection Resistance","40"
"4946",15,12.4838709677419,"alive","Higher Infection Resistance","40"
"4947",16,12.3478260869565,"alive","Higher Infection Resistance","40"
"4948",17,12.2282608695652,"alive","Higher Infection Resistance","40"
"4949",18,12.0777777777778,"alive","Higher Infection Resistance","40"
"4950",19,11.9444444444444,"alive","Higher Infection Resistance","40"
"4951",20,11.8777777777778,"alive","Higher Infection Resistance","40"
"4982",1,18.7,"alive","Higher Clearance","40"
"4983",2,16.6868686868687,"alive","Higher Clearance","40"
"4984",3,15.0816326530612,"alive","Higher Clearance","40"
"4985",4,13.6494845360825,"alive","Higher Clearance","40"
"4986",5,12.0927835051546,"alive","Higher Clearance","40"
"4987",6,10.7395833333333,"alive","Higher Clearance","40"
"4988",7,9.58333333333333,"alive","Higher Clearance","40"
"4989",8,8.72916666666667,"alive","Higher Clearance","40"
"4990",9,7.95833333333333,"alive","Higher Clearance","40"
"4991",10,6.90625,"alive","Higher Clearance","40"
"4992",11,6.25,"alive","Higher Clearance","40"
"4993",12,5.61458333333333,"alive","Higher Clearance","40"
"4994",13,5.04166666666667,"alive","Higher Clearance","40"
"4995",14,4.5625,"alive","Higher Clearance","40"
"4996",15,4.09375,"alive","Higher Clearance","40"
"4997",16,3.71875,"alive","Higher Clearance","40"
"4998",17,3.3125,"alive","Higher Clearance","40"
"4999",18,3.01041666666667,"alive","Higher Clearance","40"
"5000",19,2.67708333333333,"alive","Higher Clearance","40"
"5001",20,2.46875,"alive","Higher Clearance","40"
"5059",1,14.94,"alive","Higher Infection Resistance","41"
"5060",2,14.8265306122449,"alive","Higher Infection Resistance","41"
"5061",3,14.6734693877551,"alive","Higher Infection Resistance","41"
"5062",4,14.5714285714286,"alive","Higher Infection Resistance","41"
"5063",5,14.3958333333333,"alive","Higher Infection Resistance","41"
"5064",6,14.2421052631579,"alive","Higher Infection Resistance","41"
"5065",7,14.031914893617,"alive","Higher Infection Resistance","41"
"5066",8,13.8829787234043,"alive","Higher Infection Resistance","41"
"5067",9,13.6881720430108,"alive","Higher Infection Resistance","41"
"5068",10,13.5591397849462,"alive","Higher Infection Resistance","41"
"5069",11,13.5326086956522,"alive","Higher Infection Resistance","41"
"5070",12,13.3186813186813,"alive","Higher Infection Resistance","41"
"5071",13,13.1538461538462,"alive","Higher Infection Resistance","41"
"5072",14,13.0666666666667,"alive","Higher Infection Resistance","41"
"5073",15,12.9333333333333,"alive","Higher Infection Resistance","41"
"5074",16,12.8202247191011,"alive","Higher Infection Resistance","41"
"5075",17,12.7191011235955,"alive","Higher Infection Resistance","41"
"5076",18,12.625,"alive","Higher Infection Resistance","41"
"5077",19,12.5340909090909,"alive","Higher Infection Resistance","41"
"5078",20,12.375,"alive","Higher Infection Resistance","41"
"5109",1,18.29,"alive","Higher Clearance","41"
"5110",2,16.32,"alive","Higher Clearance","41"
"5111",3,14.93,"alive","Higher Clearance","41"
"5112",4,13.29,"alive","Higher Clearance","41"
"5113",5,12.07,"alive","Higher Clearance","41"
"5114",6,10.8080808080808,"alive","Higher Clearance","41"
"5115",7,9.60824742268041,"alive","Higher Clearance","41"
"5116",8,8.71134020618557,"alive","Higher Clearance","41"
"5117",9,7.83505154639175,"alive","Higher Clearance","41"
"5118",10,7.13541666666667,"alive","Higher Clearance","41"
"5119",11,6.61458333333333,"alive","Higher Clearance","41"
"5120",12,6.05208333333333,"alive","Higher Clearance","41"
"5121",13,5.5,"alive","Higher Clearance","41"
"5122",14,5,"alive","Higher Clearance","41"
"5123",15,4.51041666666667,"alive","Higher Clearance","41"
"5124",16,4.02105263157895,"alive","Higher Clearance","41"
"5125",17,3.67368421052632,"alive","Higher Clearance","41"
"5126",18,3.29787234042553,"alive","Higher Clearance","41"
"5127",19,2.93617021276596,"alive","Higher Clearance","41"
"5128",20,2.62765957446809,"alive","Higher Clearance","41"
"5185",1,14.47,"alive","Higher Infection Resistance","42"
"5186",2,14.36,"alive","Higher Infection Resistance","42"
"5187",3,14.1855670103093,"alive","Higher Infection Resistance","42"
"5188",4,14.0625,"alive","Higher Infection Resistance","42"
"5189",5,13.8936170212766,"alive","Higher Infection Resistance","42"
"5190",6,13.7234042553191,"alive","Higher Infection Resistance","42"
"5191",7,13.5760869565217,"alive","Higher Infection Resistance","42"
"5192",8,13.4835164835165,"alive","Higher Infection Resistance","42"
"5193",9,13.3626373626374,"alive","Higher Infection Resistance","42"
"5194",10,13.2111111111111,"alive","Higher Infection Resistance","42"
"5195",11,13.1460674157303,"alive","Higher Infection Resistance","42"
"5196",12,12.9662921348315,"alive","Higher Infection Resistance","42"
"5197",13,12.8068181818182,"alive","Higher Infection Resistance","42"
"5198",14,12.7386363636364,"alive","Higher Infection Resistance","42"
"5199",15,12.6363636363636,"alive","Higher Infection Resistance","42"
"5200",16,12.4318181818182,"alive","Higher Infection Resistance","42"
"5201",17,12.264367816092,"alive","Higher Infection Resistance","42"
"5202",18,12.1494252873563,"alive","Higher Infection Resistance","42"
"5203",19,12.0229885057471,"alive","Higher Infection Resistance","42"
"5204",20,11.8505747126437,"alive","Higher Infection Resistance","42"
"5235",1,18.48,"alive","Higher Clearance","42"
"5236",2,16.4949494949495,"alive","Higher Clearance","42"
